1520,Ｄ復盛,20
1584,精剛,20
2062,橋椿,20
2221,大甲,20
2348,海悅,20
2358,廷鑫,20
2443,億麗,20
2496,卓越,20
2514,龍邦,20
2592,志品科,20
2640,大車隊,20
2904,匯僑,20
3040,遠見,20
3284,太普高,20
3557,嘉威,20
4430,耀億,20
4431,敏成,20
4529,淳紳,20
4536,拓凱,20
4541,晟田,20
4556,旭然,20
4950,牧東,20
5276,達輝-KY,20
5279,F-諾爾,20
5284,jpp-KY,20
5292,華懋,20
5306,桂盟,20
5395,圓方,20
5398,慕康生醫,20
5450,南良,20
5481,新華,20
5530,龍巖,20
5801,第一金投,20
5839,中華開發資本,20
5871,中租-KY,20
6179,亞通,20
6184,大豐電,20
6199,天品,20
6236,康呈,20
6464,台數科,20
6504,南六,20
6581,鋼聯,20
6585,鼎基,20
6592,和潤企業,20
6616,特昇-KY,20
6624,萬年清,20
6625,必應,20
6627,飛躍文創,20
6629,泰金-KY,20
6641,基士德-KY,20
6655,科定,20
6670,復盛應用,20
6671,三能-KY,20
6721,信實,20
6723,傑智環境,20
6728,上洋,20
6731,啟坤,20
6754,匯僑設計,20
6764,亞洲教育,20
6771,平和環保,20
6790,永豐實,20
6793,天力離岸,20
6803,崑鼎,20
6804,明係,20
6806,森崴能源,20
7405,精呈,20
7425,膳安,20
7436,新奢華,20
7443,凡事康,20
7448,富鈞,20
7452,乂迪生,20
7482,怡凌,20
7491,車之輪,20
7502,台奈米,20
7507,環拓科技,20
7515,馬克創意,20
7516,清淨海,20
7518,宏泰工,20
7530,鋒魁科技,20
7539,鐵碳企業,20
7543,富宸,20
7547,碩網資訊,20
7565,希摩健康,20
7570,紫金堂,20
7573,高曼,20
7576,丰丹嚴選本舖,20
7578,利百景,20
7583,國際海洋,20
7584,樂意,20
7588,巨力搬家,20
7590,怡和國際,20
8033,雷虎,20
8303,華登,20
8307,大台中,20
8341,日友,20
8342,益張,20
8375,延侖,20
8380,實健,20
8382,美式,20
8390,金益鼎,20
8393,格上,20
8401,白紗科,20
8404,百和興業-KY,20
8411,福貞-KY,20
8418,捷必勝-KY,20
8419,台蘭,20
8420,明揚,20
8421,旭源,20
8422,可寧衛,20
8423,保綠-KY,20
8426,紅木-KY,20
8427,基勝-KY,20
8435,鉅邁,20
8437,大地-KY,20
8438,昶昕,20
8440,綠電,20
8442,威宏-KY,20
8444,綠河-KY,20
8463,潤泰材,20
8464,億豐,20
8466,美吉吉-KY,20
8467,波力-KY,20
8473,山林水,20
8476,台境,20
8478,東哥遊艇,20
8480,泰昇-KY,20
8481,政伸,20
8482,商億-KY,20
8488,吉源-KY,20
8495,經緯航,20
8497,格威傳媒,20
8499,鼎炫-KY,20
8705,D東隆,20
8905,裕國,20
8906,花王,20
8907,三粹,20
8910,五洲,20
8913,全銓,20
8916,光隆,20
8921,沈氏,20
8924,大田,20
8925,偉盟,20
8928,鉅明,20
8929,富堡,20
8932,宏大,20
8933,愛地雅,20
8934,衡平,20
8935,邦泰,20
8936,國統,20
8937,合騏,20
8938,明安,20
8942,森鉅,20
8945,大新店,20
8977,南國,20
9802,鈺齊-KY,20
9902,台火,20
9903,光男,20
9904,寶成,20
9905,大華,20
9907,統一實,20
9910,豐泰,20
9911,櫻花,20
9914,美利達,20
9915,Ｄ億豐,20
9917,中保科,20
9919,康那香,20
9921,巨大,20
9922,優美,20
9924,福興,20
9925,新保,20
9927,泰銘,20
9928,中視,20
9929,秋雨,20
9930,中聯資源,20
9933,中鼎,20
9934,成霖,20
9935,慶豐富,20
9936,欣錩,20
9938,百和,20
9939,宏全,20
9940,信義,20
9941,裕融,20
9942,茂順,20
9944,新麗,20
9945,潤泰新,20
9947,加得滿,20
9948,端強,20
9952,康軒,20
9953,東森電,20
9955,佳龍,20
9956,三立,20
9959,分齡,20
1704,榮化,21
1708,東鹼,21
1709,和益,21
1710,東聯,21
1711,永光,21
1712,興農,21
1713,國化,21
1714,和桐,21
1717,長興,21
1718,中纖,21
1721,三晃,21
1722,台肥,21
1723,中碳,21
1724,台硝,21
1725,元禎,21
1726,永記,21
1727,中華化,21
1730,花仙子,21
1732,毛寶,21
1735,日勝化,21
1742,台蠟,21
1757,國慶,21
1773,勝一,21
1776,展宇,21
1787,福盈科,21
1794,露絲科,21
3430,奇鈦科,21
3708,上緯投控,21
4110,博登,21
4115,善德生技,21
4118,友合生技,21
4702,中美實,21
4706,大恭,21
4707,磐亞,21
4711,永純,21
4714,永捷,21
4716,大立,21
4720,德淵,21
4721,美琪瑪,21
4722,國精化,21
4725,信昌化,21
4733,上緯,21
4738,尚化,21
4739,康普,21
4741,泓瀚,21
4752,聯超,21
4754,國碳科,21
